CODMEC,ANO,DEP,NOME,SETEDU,DISTRITO,SUBPREF,DIRET,ZONA,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,EFABAND1S,EFABAND2S,EFABAND3S,EFABAND4S,EFABAND5S,EFABAND6S,EFABAND7S,EFABAND8S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV1S,EFAPROV2S,EFAPROV3S,EFAPROV4S,EFAPROV5S,EFAPROV6S,EFAPROV7S,EFAPROV8S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,EFREPROV1S,EFREPROV2S,EFREPROV3S,EFREPROV4S,EFREPROV5S,EFREPROV6S,EFREPROV7S,EFREPROV8S,TOTALEF_REPROV,CONCLUINTES_EF,EMABAND1S,EMABAND2S,EMABAND3S,EMABAND4S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,EMREPROV4S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,CONCLUINTES_EM,CONCLUINTES_EJA,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAITOTAL,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,EJAIITOTAL,EJATOT
35124709,2015,PARTICULAR,ANNA TAVARES COLEGIO EIEPG,0,PERUS,PERUS,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,23,27,32,40,23,31,36,0,0,0,0,0,0,0,0,269,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,1,0,5,22,25,22,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35124795,2015,PARTICULAR,MORUMBI SUL COLEGIO,0,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,65,73,78,67,52,51,43,0,0,0,0,0,0,0,0,621,0,0,0,0,0,5,6,5,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,1,0,0,6,49,38,38,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35124849,2015,PARTICULAR,CECI COLEGIO DE FUNDAMENTAL E MEDIO,0,CAMPO BELO,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,2,0,11,20,24,41,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35125398,2015,PARTICULAR,AVICENA COLEGIO,0,SAUDE,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,28,45,36,50,55,58,64,69,0,0,0,0,0,0,0,0,456,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,3,1,0,9,50,44,38,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35125726,2015,PARTICULAR,PERSPECTIVA ESCOLA,0,CAPAO REDONDO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,36,39,42,54,41,42,60,0,0,0,0,0,0,0,0,408,0,0,0,0,0,5,1,5,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,4,0,0,11,58,49,38,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35125908,2015,PARTICULAR,PAULO DE TARSO COLEGIO,0,CAMBUCI,SE,IPIRANGA,CENTRO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,47,33,18,32,30,21,21,17,0,0,0,0,0,0,0,0,261,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,2,17,16,12,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35126718,2015,PARTICULAR,NOVA LOURENCO CASTANHO ESCOLA UNIDADE IV,0,ITAIM BIBI,PINHEIROS,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,64,65,80,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35127991,2015,PARTICULAR,BEIT YAACOV ESCOLA,0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,68,42,47,66,69,63,55,51,0,0,0,0,0,0,0,0,535,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,54,39,33,0,126,0,0,0,0,0,0,0,0,0,17,42,1,0,0
35130205,2015,PARTICULAR,VOCACIONAL RADIAL COLEGIO INTERNACIONAL,0,SAUDE,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,19,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,42,59,52,0,153,0,0,61,15,2,0,0,0,0,0,0,0,0,0
35130254,2015,PARTICULAR,OBJETIVO COLEGIO I UNIDADE LUIS GOES IV,0,SAUDE,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,6,38,68,58,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35130369,2015,PARTICULAR,PRE-MEDICO COLEGIO,0,LAPA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,18,18,21,34,29,24,35,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,35,34,59,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35130540,2015,PARTICULAR,POLICIA MILITAR COLEGIO DA,0,PARI,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,174,181,139,165,192,172,166,172,0,0,0,0,0,0,0,0,1505,0,0,0,4,2,4,7,8,8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,38,5,1,0,44,161,139,117,0,417,0,0,18,1,0,0,0,0,0,0,0,0,0,0
35130758,2015,PARTICULAR,CRUZEIRO DO SUL COLEGIO UNIDADE II,0,VILA JACUI,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,112,102,84,83,90,86,91,85,0,0,0,0,0,0,0,0,865,0,1,1,2,1,4,6,1,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,19,5,5,0,29,172,182,171,0,525,0,0,184,12,0,0,0,0,0,0,0,0,0,0
35131507,2015,PARTICULAR,OSWALD DE ANDRADE COLEGIO UNIDADE II,0,LAPA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,58,52,59,0,0,0,0,0,0,0,0,253,0,0,0,0,0,2,1,2,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,1,0,0,6,60,52,61,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35131660,2015,PARTICULAR,BRASILIA DE SAO PAULO COLEGIO,0,VILA FORMOSA,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,106,96,68,83,86,77,89,84,0,0,0,0,0,0,0,0,773,0,0,0,2,0,2,1,4,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,4,6,0,0,10,105,76,80,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35131738,2015,PARTICULAR,JOAO PAULO I COLEGIO,0,VILA SONIA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,44,42,50,40,38,31,37,0,0,0,0,0,0,0,0,357,0,2,0,1,0,0,3,4,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,6,17,20,20,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35131805,2015,PARTICULAR,CAMPOS SALLES COLEGIO UNIDADE II,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,24,38,25,36,35,39,47,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,5,40,32,41,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35132214,2015,PARTICULAR,OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ,0,SANTO AMARO,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,166,193,200,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35132238,2015,PARTICULAR,RADIAL COLEGIO INTERNACIONAL VOCACIONAL,0,SANTO AMARO,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,7,6,5,4,6,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,39,40,0,113,0,0,72,7,0,0,0,0,0,0,0,0,0,0
35132287,2015,PARTICULAR,POLIEDRO COLEGIO,0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,67,94,113,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35132329,2015,PARTICULAR,ECO COLEGIO,0,LAPA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,22,23,19,13,26,27,37,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,35,49,38,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35132559,2015,PARTICULAR,MONTESSORI SANTA TEREZINHA COLEGIO,0,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,60,48,50,50,55,52,67,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,4,40,46,40,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35132986,2015,PARTICULAR,LUMIERE COLEGIO,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,28,20,21,21,32,28,31,0,0,0,0,0,0,0,0,223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,6,0,14,33,32,23,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133152,2015,PARTICULAR,COSTA ZAVAGLI COLEGIO,0,RIO PEQUENO,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,8,7,16,17,12,10,12,0,0,0,0,0,0,0,0,101,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,21,10,14,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133176,2015,PARTICULAR,PADUA COLEGIO,0,SACOMA,IPIRANGA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,13,10,22,17,18,17,33,0,0,0,0,0,0,0,0,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,19,24,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133346,2015,PARTICULAR,SANTA TEREZA ESCOLA DE EFM,0,SAO DOMINGOS,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,41,40,48,38,27,44,39,0,0,0,0,0,0,0,0,351,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,37,34,33,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133395,2015,PARTICULAR,CENTRO INTERESCOLAR OBJETIVO UNIDADE TATUAPE,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,13,21,30,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,6,89,113,153,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133401,2015,PARTICULAR,SESI 415 CENTRO EDUCACIONAL,0,ARTUR ALVIM,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,64,61,64,60,67,86,94,94,0,0,0,0,0,0,0,0,653,0,0,3,0,4,10,4,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,4,5,0,0,9,91,89,64,0,244,0,0,0,0,0,0,0,0,0,94,33,0,0,0
35133450,2015,PARTICULAR,OBJETIVO COLEGIO I UNIDADE PINHEIROS,0,PINHEIROS,PINHEIROS,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,13,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,37,74,60,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133462,2015,PARTICULAR,PAULISTA DE EDUCACAO BASICA ESCOLA,0,SACOMA,IPIRANGA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,42,34,40,52,43,30,53,0,0,0,0,0,0,0,0,371,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,2,28,26,21,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133498,2015,PARTICULAR,24 DE MARCO COLEGIO UNIDADE I,0,CIDADE ADEMAR,CIDADE ADEMAR,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,34,19,25,37,47,36,42,0,0,0,0,0,0,0,0,292,0,2,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,1,0,0,3,55,57,37,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133541,2015,PARTICULAR,LIMA GUIMARAES K COLEGIO,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,29,28,34,25,26,13,17,0,0,0,0,0,0,0,0,223,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,25,28,21,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35133565,2015,PARTICULAR,BRASIL JOVEM COLEGIO,0,SOCORRO,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,27,21,20,13,19,11,14,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,21,14,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134120,2015,PARTICULAR,CALIFORNIA JUNIOR COLEGIO,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,13,14,10,12,12,16,13,0,0,0,0,0,0,0,0,121,0,0,0,0,1,4,2,6,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,1,1,0,5,15,23,20,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134132,2015,PARTICULAR,DAS AMERICAS COLEGIO,0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,38,32,34,41,50,39,33,0,0,0,0,0,0,0,0,330,0,0,0,0,1,1,5,5,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,8,35,39,38,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134569,2015,PARTICULAR,ALIADO COLEGIO UNIDADE JOAO PAULO II,0,VILA MARIA,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,21,15,17,27,16,28,28,0,0,0,0,0,0,0,0,177,1,2,0,0,2,1,2,7,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,3,35,33,19,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134673,2015,PARTICULAR,ADVENTISTA DE VILA ALPINA COLEGIO,0,VILA PRUDENTE,VILA PRUDENTE,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,42,52,34,38,52,52,52,36,0,0,0,0,0,0,0,0,411,1,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,55,44,42,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134788,2015,PARTICULAR,PUERI DOMUS ESCOLA ITAIM UNIDADE II,0,ITAIM BIBI,PINHEIROS,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,30,23,24,19,22,22,8,0,0,0,0,0,0,0,0,197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,7,15,18,24,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35134806,2015,PARTICULAR,ETAPA COLEGIO DE EFM,0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,23,43,63,74,182,182,154,146,0,0,0,0,0,0,0,0,915,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,12,595,549,510,0,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135057,2015,PARTICULAR,EXATO COLEGIO,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,49,48,41,42,44,44,54,0,0,0,0,0,0,0,0,395,0,0,0,0,1,2,3,7,7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,16,2,0,0,18,51,43,32,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135434,2015,PARTICULAR,NEOLATINO COLEGIO,0,VILA MARIA,VILA MARIA/VILA GUILHERME,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,38,26,28,28,26,32,32,0,0,0,0,0,0,0,0,292,0,1,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,1,0,8,29,29,47,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135446,2015,PARTICULAR,PIAGET COLEGIO,0,SANTANA,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,60,71,74,78,81,67,57,59,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,33,57,43,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135471,2015,PARTICULAR,PIONNEIRO ESCOLA NORTE,0,MANDAQUI,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,18,13,15,21,19,20,28,0,0,0,0,0,0,0,0,170,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,2,5,1,4,0,10,25,24,22,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135525,2015,PARTICULAR,FLORESTA COLEGIO,0,ERMELINO MATARAZZO,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,90,72,57,46,52,51,52,33,0,0,0,0,0,0,0,0,560,1,1,1,1,0,6,2,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,1,0,7,35,39,20,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135549,2015,PARTICULAR,CARLOS DRUMOND DE ANDRADE COLEGIO,0,PONTE RASA,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,108,95,98,71,73,91,87,50,0,0,0,0,0,0,0,0,788,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,2,97,75,61,0,233,0,0,59,0,28,0,0,0,0,0,0,0,0,0
35135550,2015,PARTICULAR,CARLOS BRUNETTI COLEGIO,0,JOSE BONIFACIO,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,43,32,33,35,38,30,25,0,0,0,0,0,0,0,0,325,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,21,23,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135562,2015,PARTICULAR,SANTA BARBARA COLEGIO,0,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,38,47,38,41,44,44,50,53,0,0,0,0,0,0,0,0,392,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,1,0,0,1,23,20,28,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136359,2015,PARTICULAR,CONCORDIA COLEGIO,0,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,55,44,49,48,51,55,47,68,0,0,0,0,0,0,0,0,454,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,1,0,0,7,62,49,43,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136396,2015,PARTICULAR,ANTOINE DE SAINT EXUPERY COLEGIO,0,MORUMBI,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,31,27,32,24,24,24,22,0,0,0,0,0,0,0,0,257,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,24,17,15,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136463,2015,PARTICULAR,CETEC COLEGIO,0,JABAQUARA,JABAQUARA,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,59,38,54,73,71,80,68,74,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,0,0,8,80,63,61,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136566,2015,PARTICULAR,MATER ET MAGISTRA CENTRO EDUCACIONAL VIVENCIAL,0,CURSINO,IPIRANGA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,20,12,5,14,8,17,13,0,0,0,0,0,0,0,0,119,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,10,26,14,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136918,2015,PARTICULAR,JARDIM ANALIA FRANCO COLEGIO,0,VILA FORMOSA,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,16,10,11,11,10,18,11,0,0,0,0,0,0,0,0,112,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,3,12,19,21,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136931,2015,PARTICULAR,AGOSTINIANO MENDEL COLEGIO,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,317,328,228,309,247,271,214,234,0,0,0,0,0,0,0,0,2503,0,0,0,0,1,14,14,7,6,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,44,31,1,0,76,282,247,258,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136943,2015,PARTICULAR,POP COLEGIO ESCOLA PSG E SUPLETIVOS,0,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,34,34,41,67,53,62,75,0,0,0,0,0,0,0,0,432,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,80,99,81,0,260,0,0,0,0,0,0,0,0,0,0,11,0,0,0
35137042,2015,PARTICULAR,PAULISTA COLEGIO,0,CAMBUCI,SE,IPIRANGA,CENTRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,80,53,69,60,91,73,0,0,0,0,0,0,0,0,613,0,0,1,0,0,7,4,3,7,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,8,2,0,0,10,54,41,42,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
