CODMEC,CODEOL,ANO,TIPOESC,NOME,DEP,DEPADM,SITUAÇÃO,MAIS EDUCAÇÃO,Qtde_Docentes,NUM_FUNC,MERENDA,SETEDU,DISTRITO,SUBPREF,CORED,ZONA,DTURNOS - EMEF,T2D3D - EMEF,DTURNOS-EMEI,T2D3D - EMEI,CL_CRECHE,CL_PRE,AL_CRECHE,AL_PRE,0,1,2,MENOR3,3,4,5,6,6fund,0A3,0A4,4A6,5A6,>6,TotalEdInf,CLEM1S,CLEM2S,CLEM3S,CLEM4S,CLEMMU,ALEM1S,ALEM2S,ALEM3S,ALEM4S,ALEMMU,CLEM,ALEM,CLEF1S,CLEF2S,CLEF3S,CLEF4S,CLEF5S,CLEF6S,CLEF7S,CLEF8S,CLEFMU,ALEF1S,ALEF2S,ALEF3S,ALEF4S,ALEF5S,ALEF6S,ALEF7S,ALEF8S,ALEFMU,ALEFAC,CLEF1A4,CLEF5A8,CLEF1A8,ALEF1A4,ALEF5A8,ALEF1A8,CLE9F1S,CLE9F2S,CLE9F3S,CLE9F4S,CLE9F5S,CLE9F6S,CLE9F7S,CLE9F8S,CLE9F9S,CLE9FMU,ALE9F1S,ALE9F2S,ALE9F3S,ALE9F4S,ALE9F5S,ALE9F6S,ALE9F7S,ALE9F8S,ALE9F9S,ALE9FMU,ALE9FAC,CLE9F1A5,CLE9F6A9,ALE9F1A5,ALE9F6A9,CLE9F1A9,ALE9F1A9,CLFUNDI,ALFUNDI,CLFUNDII,ALFUNDII,CLFUND,ALFUND,TEG,TIPOENSEJA,CLEJA1A4,CLEJA5A8,CLEJAMED,ALEJA1A4,ALEJA5A8,ALEJAMED,TOTALEJA,ALES1A4_SEMI,ALES5A8_SEMI,ALESMED_SEMI,ALES1A8_EXAME,ALESMED_EXAME,ALEDPROF,EE_VIS_MED,EE_BVIS_MED,EE_INTELECTUAL_MED,EE_AUD_MED,EE_BAUD_MED,EE_Surdo_Cegueira_MED,EE_FIS_MED,EE_MEN_MED,EE_Transtornos_MED,EE_Down_MED,EE_MUL_MED,EE_SUP_MED,EE_Autismo_MED,EE_Asperger_MED,EE_Ret_MED,EE_TDI_MED,EE_CON_MED,EE_OUT_MED,TOT_EE_MED,EE_VIS_CRE,EE_BVIS_CRE,EE_INTELECTUAL_CRE,EE_AUD_CRE,EE_BAUD_CRE,EE_Surdo_Cegueira_CRE,EE_FIS_CRE,EE_MEN_CRE,EE_Transtornos_CRE,EE_Down_CRE,EE_MUL_CRE,EE_SUP_CRE,EE_Autismo_CRE,EE_Asperger_CRE,EE_Ret_CRE,EE_TDI_CRE,EE_CON_CRE,EE_OUT_CRE,TOT_EE_CRE,EE_VIS_FUND,EE_BVIS_FUND,EE_INTELECTUAL_FUND,EE_AUD_FUND,EE_BAUD_FUND,EE_Surdo_Cegueira_FUND,EE_FIS_FUND,EE_MEN_FUND,EE_Transtornos_FUND,EE_Down_FUND,EE_MUL_FUND,EE_SUP_FUND,EE_Autismo_FUND,EE_Asperger_FUND,EE_Ret_FUND,EE_TDI_FUND,EE_CON_FUND,EE_OUT_FUND,TOT_EE_FUND,EE_VIS_EJA,EE_BVIS_EJA,EE_INTELECTUAL_EJA,EE_AUD_EJA,EE_BAUD_EJA,EE_Surdo_Cegueira_EJA,EE_FIS_EJA,EE_MEN_EJA,EE_Transtornos_EJA,EE_Down_EJA,EE_MUL_EJA,EE_SUP_EJA,EE_Autismo_EJA,EE_Asperger_EJA,EE_Ret_EJA,EE_TDI_EJA,EE_CON_EJA,EE_OUT_EJA,TOT_EE_EJA,EE_VIS_EP,EE_BVIS_EP,EE_INTELECTUAL_EP,EE_AUD_EP,EE_BAUD_EP,EE_Surdo_Cegueira_EP,EE_FIS_EP,EE_MEN_EP,EE_Transtornos_EP,EE_Down_EP,EE_MUL_EP,EE_SUP_EP,EE_Autismo_EP,EE_Asperger_EP,EE_Ret_EP,EE_TDI_EP,EE_CON_EP,EE_OUT_EP,TOT_EE_EP,EE_VIS_PRE,EE_BVIS_PRE,EE_AUD_PRE,EE_BAUD_PRE,EE_INTELECTUAL_PRE,EE_Surdo_Cegueira_PRE,EE_FIS_PRE,EE_MEN_PRE,EE_Transtornos_PRE,EE_Down_PRE,EE_MUL_PRE,EE_SUP_PRE,EE_Autismo_PRE,EE_Asperger_PRE,EE_Ret_PRE,EE_TDI_PRE,EE_CON_PRE,EE_OUT_PRE,TOT_EE_PRE,TOT_EE,TIPO_EE,EE_Creche,EE_Pre,EE_Fund,EE_Med,EE_EJA,EE_EP,ALEDESP,TOTAL_ALUNOS
35127991,,2012,ESC.PART.,BEIT YAACOV ESCOLA,privada,particular,,,87.0,315.0,,602.0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,,,,,10.0,7.0,74.0,97.0,,1.0,6.0,7.0,34.0,59.0,63.0,8.0,47.0,41.0,100.0,130.0,71.0,0.0,171.0,2.0,2.0,0.0,0.0,0.0,32.0,34.0,0.0,0.0,0.0,4.0,66.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,52.0,68.0,79.0,60.0,61.0,59.0,51.0,49.0,43.0,,,19.0,12.0,320.0,202.0,,,19.0,320.0,12.0,202.0,31.0,522.0,0.0,,,4.0,,,14.0,12.0,26.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785
35134132,,2012,ESC.PART.,DAS AMERICAS COLEGIO,privada,particular,,,26.0,42.0,,604.0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,,,,,,,,,,,,,,,,,15.0,,,,,,,1.0,1.0,1.0,0.0,0.0,36.0,34.0,32.0,0.0,0.0,3.0,102.0,,,,,,,2.0,2.0,,,,,,,,49.0,44.0,,,0.0,4.0,4.0,0.0,93.0,93.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,23.0,24.0,25.0,34.0,30.0,32.0,33.0,,,,,6.0,2.0,136.0,65.0,,,6.0,136.0,6.0,158.0,12.0,294.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396
35140351,,2012,ESC.PART.,OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA,privada,particular,,,47.0,56.0,,601.0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,0.0,72.0,73.0,82.0,0.0,0.0,6.0,227.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,14.0,35.0,38.0,37.0,,,0.0,4.0,0.0,124.0,,,0.0,0.0,4.0,124.0,4.0,124.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351
35161949,,2012,ESC.PART.,SAO GONCALO INSTITUTO DE EDUCACAO,privada,particular,,,22.0,36.0,,6902.0,BARRA FUNDA,LAPA,PIRITUBA,OESTE,,,,,2.0,2.0,18.0,22.0,,,1.0,1.0,10.0,13.0,10.0,6.0,10.0,11.0,24.0,29.0,16.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,11.0,13.0,12.0,0.0,0.0,3.0,36.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,19.0,17.0,11.0,9.0,14.0,22.0,19.0,17.0,14.0,,,7.0,4.0,70.0,72.0,,,7.0,70.0,4.0,72.0,11.0,142.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218
35399197,,2012,ESC.PART.,OBJETIVO COLEGIO INTEGRADO,privada,particular,,,32.0,37.0,,701.0,BELA VISTA,SE,IPIRANGA,CENTRO,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,0.0,0.0,84.0,43.0,42.0,0.0,0.0,4.0,169.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
35103433,,2012,ESC.PART.,OBJETIVO CENTRO INTERESCOLAR UNID PAULISTA,privada,particular,,,84.0,99.0,,701.0,BELA VISTA,SE,IPIRANGA,CENTRO,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,6.0,0.0,0.0,159.0,173.0,263.0,0.0,0.0,14.0,595.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,10.0,20.0,40.0,40.0,,,0.0,4.0,0.0,110.0,,,0.0,0.0,4.0,110.0,4.0,110.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705
35103494,,2012,ESC.PART.,JOAO E RAPHAELA PASSALACQUA COLEGIO,privada,particular,,,39.0,89.0,,701.0,BELA VISTA,SE,IPIRANGA,CENTRO,,,,,5.0,4.0,92.0,66.0,,10.0,29.0,39.0,37.0,33.0,34.0,15.0,30.0,76.0,109.0,82.0,49.0,0.0,158.0,1.0,1.0,1.0,0.0,0.0,31.0,24.0,29.0,0.0,0.0,3.0,84.0,,,,,,,,1.0,,,,,,,,,33.0,,,0.0,1.0,1.0,0.0,33.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,52.0,53.0,46.0,52.0,47.0,55.0,36.0,35.0,,,,10.0,4.0,250.0,126.0,,,10.0,250.0,5.0,159.0,15.0,409.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651
35101266,,2012,ESC.PART.,SESI 032 CENTRO EDUCACIONAL,privada,particular,,,34.0,59.0,,803.0,BELEM,MOOCA,PENHA,LESTE,,,,,,,,,,,,,,,,,32.0,,,,,,,2.0,2.0,2.0,0.0,0.0,61.0,62.0,52.0,0.0,0.0,6.0,175.0,,,,,,,3.0,3.0,,,,,,,,95.0,96.0,,,0.0,6.0,6.0,0.0,191.0,191.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,62.0,64.0,66.0,63.0,64.0,60.0,61.0,,,,,10.0,4.0,319.0,121.0,,,10.0,319.0,10.0,312.0,20.0,631.0,0.0,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835
35101278,,2012,ESC.PART.,SAO JOSE COLEGIO AGOSTINIANO,privada,particular,,,120.0,224.0,,801.0,BELEM,MOOCA,PENHA,LESTE,,,,,9.0,12.0,117.0,178.0,,,24.0,24.0,60.0,68.0,93.0,50.0,67.0,84.0,152.0,211.0,143.0,0.0,295.0,5.0,4.0,4.0,0.0,0.0,146.0,150.0,126.0,0.0,0.0,13.0,422.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,,84.0,136.0,177.0,133.0,156.0,148.0,148.0,138.0,160.0,,,32.0,21.0,686.0,594.0,,,32.0,686.0,21.0,594.0,53.0,1280.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997
35287581,,2012,ESC.PART.,SAO PAULO COLEGIO,privada,particular,,,41.0,99.0,,802.0,BELEM,MOOCA,PENHA,LESTE,,,,,,3.0,,47.0,,,,0.0,,7.0,25.0,15.0,31.0,0.0,7.0,47.0,40.0,0.0,47.0,2.0,2.0,2.0,0.0,0.0,68.0,62.0,55.0,0.0,0.0,6.0,185.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,,49.0,51.0,45.0,48.0,63.0,90.0,86.0,94.0,107.0,,,10.0,14.0,256.0,377.0,,,10.0,256.0,14.0,377.0,24.0,633.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ClasseComum,,,,,,,,865
35101333,,2012,ESC.PART.,NOSSA SENHORA AUXILIADORA INSTITUTO,privada,particular,,,37.0,86.0,,801.0,BELEM,MOOCA,PENHA,LESTE,,,,,4.0,4.0,44.0,62.0,,,11.0,11.0,15.0,31.0,35.0,14.0,23.0,26.0,57.0,80.0,49.0,0.0,106.0,1.0,1.0,1.0,0.0,0.0,31.0,33.0,16.0,0.0,0.0,3.0,80.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,40.0,45.0,28.0,49.0,35.0,45.0,45.0,43.0,32.0,,,9.0,7.0,197.0,165.0,,,9.0,197.0,7.0,165.0,16.0,362.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548
35809287,,2012,ESC.PART.,RANIERI COLEGIO,privada,particular,,,48.0,170.0,,801.0,BELEM,MOOCA,PENHA,LESTE,,,,,13.0,8.0,188.0,140.0,1.0,34.0,44.0,79.0,67.0,77.0,63.0,40.0,44.0,146.0,223.0,180.0,103.0,2.0,328.0,1.0,1.0,1.0,0.0,0.0,28.0,16.0,11.0,0.0,0.0,3.0,55.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,,64.0,69.0,75.0,68.0,58.0,45.0,45.0,54.0,30.0,,,17.0,7.0,334.0,174.0,,,17.0,334.0,7.0,174.0,24.0,508.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,,3.0,3.0,,,,,1.0,1.0,,1.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,17.0,ClasseComum,,,,,,,,891
35103421,,2012,ESC.PART.,LICEU DE ARTES E OFICIOS DE SAO PAULO ESCOLA TECNICA,privada,particular,,,50.0,76.0,,2309.0,BOM RETIRO,SE,IPIRANGA,CENTRO,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.0,0.0,0.0,290.0,290.0,243.0,0.0,0.0,26.0,823.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ClasseComum,,,,,,,,823
35119261,,2012,ESC.PART.,JOSE DE PAIVA NETTO INSTITUTO DE EDUCACAO,privada,particular,,,62.0,215.0,,901.0,BOM RETIRO,SE,IPIRANGA,CENTRO,,,,,9.0,6.0,114.0,132.0,,30.0,24.0,54.0,42.0,49.0,70.0,31.0,29.0,96.0,145.0,150.0,101.0,0.0,246.0,3.0,3.0,2.0,0.0,0.0,80.0,62.0,47.0,0.0,0.0,8.0,189.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,,75.0,75.0,72.0,90.0,72.0,95.0,80.0,120.0,75.0,,,15.0,14.0,384.0,370.0,,,15.0,384.0,14.0,370.0,29.0,754.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,ClasseComum,,,,,,,,1189
35103408,,2012,ESC.PART.,JOSE BONIFACIO EXTERNATO,privada,particular,,,22.0,36.0,,901.0,BOM RETIRO,SE,IPIRANGA,CENTRO,,,,,1.0,2.0,3.0,6.0,,,,0.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,4.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,12.0,7.0,10.0,0.0,0.0,3.0,29.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,6.0,4.0,5.0,14.0,7.0,6.0,8.0,,,5.0,4.0,23.0,35.0,,,5.0,23.0,4.0,35.0,9.0,58.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
35313661,,2012,ESC.PART.,RUMO COLEGIO,privada,particular,,,30.0,68.0,,901.0,BOM RETIRO,SE,IPIRANGA,CENTRO,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,0.0,0.0,103.0,60.0,36.0,0.0,0.0,6.0,199.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,2.0,,,,,,,11.0,,,75.0,,,0.0,3.0,0.0,86.0,,,0.0,0.0,3.0,86.0,3.0,86.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285
35102350,,2012,ESC.PART.,SANTA INES COLEGIO,privada,particular,,,27.0,64.0,,901.0,BOM RETIRO,SE,IPIRANGA,CENTRO,,,,,2.0,3.0,22.0,44.0,,,2.0,2.0,13.0,7.0,28.0,16.0,12.0,15.0,22.0,51.0,44.0,0.0,66.0,1.0,1.0,1.0,0.0,0.0,38.0,28.0,23.0,0.0,0.0,3.0,89.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,26.0,27.0,24.0,22.0,33.0,24.0,29.0,40.0,31.0,,,5.0,4.0,132.0,124.0,,,5.0,132.0,4.0,124.0,9.0,256.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411
35192211,,2012,ESC.PART.,24 DE MAIO COLEGIO,privada,particular,,,39.0,65.0,,1106.0,BRASILANDIA,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,,,,,,4.0,,37.0,,,,0.0,,9.0,20.0,7.0,13.0,0.0,9.0,36.0,27.0,1.0,37.0,1.0,1.0,1.0,0.0,0.0,20.0,15.0,9.0,0.0,0.0,3.0,44.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,22.0,29.0,18.0,25.0,29.0,41.0,35.0,43.0,25.0,,,10.0,7.0,123.0,144.0,,,10.0,123.0,7.0,144.0,17.0,267.0,0.0,,,,,,,,,,,,,,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ClasseComum,,,,,,,,764
35165098,,2012,ESC.PART.,SAN MARCOS COLEGIO,privada,particular,,,40.0,83.0,,1102.0,BRASILANDIA,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,,,,,8.0,9.0,53.0,82.0,,,6.0,6.0,22.0,50.0,38.0,19.0,20.0,28.0,78.0,107.0,57.0,0.0,135.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,2.0,18.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,34.0,33.0,19.0,27.0,22.0,23.0,11.0,28.0,30.0,,,12.0,7.0,135.0,92.0,,,12.0,135.0,7.0,92.0,19.0,227.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
35124175,,2012,ESC.PART.,GIORDANO BRUNO COLEGIO,privada,particular,,,37.0,60.0,,1201.0,BUTANTA,BUTANTA,BUTANTA,OESTE,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,1.0,1.0,0.0,0.0,28.0,31.0,23.0,0.0,0.0,3.0,82.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,14.0,21.0,18.0,20.0,18.0,22.0,29.0,33.0,31.0,,,5.0,4.0,91.0,115.0,,,5.0,91.0,4.0,115.0,9.0,206.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288
35153564,,2012,ESC.PART.,CHACARA A PIMENTINHA E COLEGIO MEIRELLES LEME EIFM,privada,particular,,,25.0,60.0,,6705.0,BUTANTA,BUTANTA,BUTANTA,OESTE,,,,,4.0,4.0,27.0,43.0,,,7.0,7.0,7.0,22.0,21.0,13.0,30.0,14.0,36.0,56.0,34.0,0.0,70.0,2.0,2.0,2.0,0.0,0.0,39.0,36.0,38.0,0.0,0.0,6.0,113.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,37.0,39.0,28.0,38.0,23.0,32.0,31.0,46.0,32.0,,,10.0,8.0,165.0,141.0,,,10.0,165.0,8.0,141.0,18.0,306.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,ClasseComum,,,,,,,,489
35144186,,2012,ESC.PART.,ITACA COLEGIO,privada,particular,,,45.0,74.0,,9402.0,BUTANTA,BUTANTA,BUTANTA,OESTE,,,,,,,,,,,,,,,,,20.0,,,,,,,1.0,2.0,1.0,0.0,0.0,29.0,41.0,31.0,0.0,0.0,4.0,101.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,41.0,50.0,54.0,49.0,37.0,31.0,41.0,40.0,31.0,,,11.0,6.0,231.0,143.0,,,11.0,231.0,6.0,143.0,17.0,374.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475
35105429,,2012,ESC.PART.,PORTO UNIAO COLEGIO,privada,particular,,,35.0,73.0,,1201.0,BUTANTA,BUTANTA,BUTANTA,OESTE,,,,,2.0,6.0,13.0,32.0,,,,0.0,8.0,15.0,14.0,8.0,13.0,8.0,23.0,37.0,22.0,0.0,45.0,2.0,2.0,2.0,0.0,0.0,46.0,64.0,51.0,0.0,0.0,6.0,161.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,25.0,33.0,30.0,31.0,27.0,39.0,42.0,47.0,51.0,,,10.0,10.0,146.0,179.0,,,10.0,146.0,10.0,179.0,20.0,325.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531
